Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Purchase
1,36.0,0,0.0,19,1661.75,0.0,0.023529412,0.0,0.0,May,2,2,3,1,Returning_Visitor,0,no
0,0.0,0,0.0,7,87.5,0.028571429,0.085714286,0.0,0.6,May,2,2,4,2,Returning_Visitor,0,no
0,0.0,0,0.0,19,130.5,0.084210526,0.100877193,0.0,0.4,May,3,2,1,3,Returning_Visitor,0,no
1,3.0,0,0.0,45,884.3357143,0.001086957,0.014389234,18.12446087,0.0,May,2,2,1,4,Returning_Visitor,0,no
0,0.0,1,31.0,41,1678.733333,0.01,0.013333333,0.0,0.0,May,3,2,2,6,Returning_Visitor,0,no
0,0.0,0,0.0,24,325.8333333,0.0,0.020833333,0.0,0.0,May,2,2,1,4,Returning_Visitor,1,no
0,0.0,0,0.0,6,179.5,0.033333333,0.066666667,0.0,0.0,May,2,2,4,6,Returning_Visitor,1,no
1,8.0,0,0.0,28,643.875,0.0,0.003571429,0.0,0.6,May,2,4,1,2,New_Visitor,0,no
0,0.0,2,47.0,32,898.8333333,0.068571429,0.102285714,0.0,0.0,May,3,2,4,1,Returning_Visitor,0,no
12,331.3,0,0.0,206,9997.728571,0.001439737,0.010741385,26.02377063,0.0,May,2,2,1,1,Returning_Visitor,0,no
0,0.0,0,0.0,16,588.3333333,0.028571429,0.067857143,0.0,0.8,May,2,6,1,2,Returning_Visitor,0,no
5,548.3142857,6,448.5,102,5703.476786,0.00173913,0.01470751,0.0,0.0,May,2,2,1,4,Returning_Visitor,1,no
8,102.0,0,0.0,83,1495.580952,0.0,0.002298851,82.12367816,0.0,May,4,1,7,4,New_Visitor,1,yes
0,0.0,0,0.0,6,66.5,0.011111111,0.111111111,0.0,0.4,May,2,2,5,4,Returning_Visitor,0,no
0,0.0,0,0.0,5,47.0,0.02,0.06,0.0,0.0,May,2,2,3,1,Returning_Visitor,0,no
0,0.0,0,0.0,52,1192.317857,0.006410256,0.033012821,0.0,0.0,May,2,6,1,3,Returning_Visitor,0,no
0,0.0,0,0.0,53,2309.995238,0.047479439,0.06394752,0.0,0.4,May,3,2,1,3,Returning_Visitor,0,no
0,0.0,0,0.0,7,384.5,0.0,0.028571429,0.0,0.0,May,2,4,1,5,Returning_Visitor,0,no
0,0.0,0,0.0,4,127.0,0.0,0.075,0.0,0.0,May,2,2,6,4,Returning_Visitor,0,no
4,38.0,0,0.0,6,107.0,0.006060606,0.042424242,0.0,1.0,May,2,6,2,2,Returning_Visitor,1,no
0,0.0,0,0.0,8,541.5,0.05,0.083333333,0.0,0.0,May,2,2,4,1,Returning_Visitor,0,no
0,0.0,0,0.0,2,25.0,0.0,0.1,0.0,0.0,May,2,2,1,5,Returning_Visitor,1,no
6,105.0,1,0.0,43,1343.097619,0.037878788,0.057878788,0.0,0.0,May,3,2,4,6,Returning_Visitor,1,no
0,0.0,0,0.0,9,953.8333333,0.0,0.027777778,0.0,0.0,May,2,4,4,1,Returning_Visitor,1,no
8,249.0,1,36.33333333,31,1124.916667,0.0,0.014672365,18.08584615,0.0,May,2,4,5,5,New_Visitor,0,yes
10,236.4083333,3,118.0,313,7428.181584,0.002509267,0.013416263,6.976504629,1.0,May,2,2,3,2,Returning_Visitor,1,no
1,4.5,3,61.0,145,5577.826456,0.002688695,0.01187122,2.353444628,1.0,May,3,2,3,11,Returning_Visitor,1,no
0,0.0,0,0.0,17,887.8333333,0.00625,0.040625,0.0,0.0,May,2,4,3,3,Returning_Visitor,0,no
3,135.0,0,0.0,25,2765.2,0.008,0.016888889,0.0,0.0,May,2,2,2,1,Returning_Visitor,0,no
0,0.0,2,13.0,4,145.0,0.0,0.04,0.0,0.0,May,1,8,4,6,Returning_Visitor,1,no
0,0.0,1,0.0,57,1190.548851,0.007017544,0.027309942,17.16745965,0.6,May,2,2,1,6,Returning_Visitor,0,yes
0,0.0,0,0.0,18,410.9166667,0.105263158,0.119473684,0.0,1.0,May,3,2,4,13,Returning_Visitor,1,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,6,4,Returning_Visitor,1,no
0,0.0,0,0.0,6,191.0,0.066666667,0.133333333,0.0,0.8,May,2,2,2,13,Returning_Visitor,0,no
2,98.0,0,0.0,20,401.5,0.0,0.003333333,0.0,0.0,May,2,5,1,2,Returning_Visitor,1,no
3,23.0,2,10.16666667,85,1311.072012,0.002657807,0.015013618,0.0,1.0,May,3,2,1,3,Returning_Visitor,1,no
1,64.0,0,0.0,54,1155.033333,0.001282051,0.003974359,0.0,0.0,May,4,2,2,4,Returning_Visitor,0,no
0,0.0,0,0.0,28,1384.071429,0.007142857,0.032380952,11.01942857,0.0,May,2,4,3,2,Returning_Visitor,0,yes
0,0.0,0,0.0,1,0.0,0.0,0.2,0.0,0.2,May,2,2,6,1,Returning_Visitor,0,no
1,42.0,0,0.0,10,1057.0,0.022222222,0.014814815,0.0,0.0,May,3,2,8,15,New_Visitor,1,no
3,176.0,0,0.0,21,654.5,0.009090909,0.031818182,0.0,0.2,May,1,1,2,3,Returning_Visitor,0,no
1,5.0,0,0.0,17,389.0,0.0,0.041666667,9.297,0.0,May,2,4,3,2,Returning_Visitor,0,no
1,6.0,2,15.0,19,512.0666667,0.00952381,0.033333333,0.0,0.0,May,2,2,1,4,Returning_Visitor,0,no
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,2,2,6,6,Returning_Visitor,0,no
0,0.0,0,0.0,5,97.16666667,0.0,0.033333333,0.0,0.0,May,1,1,3,3,Returning_Visitor,0,no
0,0.0,0,0.0,4,36.0,0.1,0.15,0.0,0.6,May,2,5,1,3,Returning_Visitor,0,no
0,0.0,0,0.0,18,472.0,0.030555556,0.034444444,0.0,0.8,May,2,2,7,3,Returning_Visitor,0,no
6,89.46666667,1,32.0,81,1141.061905,0.001605136,0.004809853,27.89977528,0.0,May,4,2,6,3,Returning_Visitor,1,no
0,0.0,0,0.0,5,273.5,0.0,0.05,0.0,0.0,May,2,2,6,1,Returning_Visitor,0,no
0,0.0,0,0.0,7,220.3333333,0.0,0.01,0.0,0.0,May,2,2,1,5,New_Visitor,0,no
9,149.9333333,2,26.66666667,67,1783.122222,0.0,0.005855856,0.0,0.0,May,1,1,2,4,Returning_Visitor,0,no
2,60.0,6,459.0,17,1370.067857,0.02173913,0.035072464,0.0,0.0,May,1,1,6,1,Returning_Visitor,0,no
1,97.0,0,0.0,4,59.0,0.0,0.013333333,0.0,0.0,May,2,2,6,6,New_Visitor,0,no
2,21.0,0,0.0,27,694.0,0.007142857,0.014285714,0.0,0.8,May,2,2,1,2,Returning_Visitor,0,no
5,497.75,1,10.0,51,4977.85,0.0,0.015536723,15.35760339,0.0,May,2,2,1,5,Returning_Visitor,0,yes
5,65.0,0,0.0,48,1142.666667,0.0,0.00625,0.0,0.0,May,2,5,7,3,Returning_Visitor,0,no
5,316.8,0,0.0,26,1086.178571,0.014285714,0.017267081,5.981166667,0.0,May,3,2,3,2,Returning_Visitor,0,no
2,74.5,0,0.0,22,432.5714286,0.0,0.00125,0.0,0.0,May,1,1,7,4,Returning_Visitor,0,no
3,65.5,2,12.0,39,1101.333333,0.00952381,0.041269841,14.99642857,0.0,May,2,2,3,1,Returning_Visitor,0,no
0,0.0,1,18.0,85,1736.447368,0.003069054,0.039989226,0.0,0.6,May,2,2,2,2,Returning_Visitor,0,no
0,0.0,0,0.0,10,269.0,0.0,0.02,0.0,0.0,May,2,2,3,2,Returning_Visitor,0,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,10,3,4,Returning_Visitor,1,no
0,0.0,0,0.0,7,323.5,0.0,0.057142857,0.0,0.0,May,2,2,1,5,New_Visitor,0,no
0,0.0,2,163.0,62,813.0519481,0.003225806,0.011827957,9.311854839,0.0,May,2,2,5,2,Returning_Visitor,1,no
0,0.0,0,0.0,15,440.0,0.0,0.033333333,0.0,0.8,May,4,1,4,2,Returning_Visitor,0,no
7,134.0,2,196.0,11,438.5833333,0.0125,0.032291667,0.0,0.0,May,2,5,1,2,Returning_Visitor,0,no
0,0.0,0,0.0,5,164.0,0.0,0.04,0.0,0.0,May,4,1,1,1,Returning_Visitor,0,no
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.8,May,3,2,3,3,Returning_Visitor,0,no
3,314.5,0,0.0,22,2837.166667,0.0,0.008333333,0.0,0.0,May,2,4,2,2,New_Visitor,0,no
2,10.66666667,0,0.0,34,541.5,0.017142857,0.03352381,0.0,0.0,May,3,2,4,13,Returning_Visitor,0,no
2,83.0,0,0.0,3,264.0,0.0,0.05,0.0,0.6,May,3,3,7,11,New_Visitor,0,no
0,0.0,0,0.0,89,1638.888095,0.014367816,0.040659551,0.0,0.8,May,2,2,6,11,Returning_Visitor,0,no
1,537.0,0,0.0,14,1383.5,0.0,0.030769231,9.407538462,0.0,May,2,2,3,1,Returning_Visitor,0,yes
8,211.9642857,0,0.0,26,1382.66514,0.017283951,0.02287478,0.0,0.6,May,3,2,7,4,Returning_Visitor,0,no
0,0.0,0,0.0,41,1444.166667,0.009756098,0.026829268,0.0,0.0,May,2,2,1,4,Returning_Visitor,0,no
3,19.5,0,0.0,16,250.0833333,0.0,0.013157895,0.0,0.0,May,2,2,3,2,New_Visitor,0,no
0,0.0,0,0.0,58,2665.798039,0.007142857,0.027288961,0.0,0.8,May,2,2,3,4,Returning_Visitor,0,no
1,0.0,0,0.0,20,816.5,0.05,0.093333333,0.0,0.8,May,3,2,3,13,Returning_Visitor,0,no
6,175.0,1,10.0,25,2877.5,0.007692308,0.037435897,0.0,0.0,May,2,2,7,1,Returning_Visitor,0,no
0,0.0,0,0.0,3,36.0,0.0,0.066666667,0.0,0.0,May,2,7,3,11,Returning_Visitor,1,no
3,81.0,0,0.0,19,448.0333333,0.0,0.012857143,0.0,0.0,May,3,2,5,4,Returning_Visitor,1,no
0,0.0,0,0.0,6,30.0,0.183333333,0.188888889,0.0,0.8,May,3,2,6,1,Returning_Visitor,0,no
10,161.7083333,1,0.0,126,2645.833333,0.004511278,0.01597088,2.776907268,0.6,May,3,2,2,3,Returning_Visitor,0,no
1,50.33333333,0,0.0,21,586.1892857,0.0,0.005555556,0.0,0.6,May,1,1,1,2,Returning_Visitor,0,no
5,766.8333333,0,0.0,37,1133.016667,0.0,0.013846154,49.66307692,0.0,May,4,2,4,2,Returning_Visitor,0,yes
0,0.0,0,0.0,11,219.5,0.018181818,0.046060606,0.0,0.6,May,1,1,3,3,Returning_Visitor,0,no
3,29.33333333,0,0.0,35,468.0,0.011428571,0.022857143,0.0,0.0,May,2,2,3,3,Returning_Visitor,0,no
1,4.0,0,0.0,62,3000.250794,0.004918033,0.029535519,0.0,0.0,May,2,2,4,1,Returning_Visitor,0,no
0,0.0,1,20.0,13,816.9545455,0.028571429,0.047619048,0.0,0.0,May,3,2,8,1,Returning_Visitor,0,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,4,13,Returning_Visitor,0,no
0,0.0,0,0.0,9,143.0,0.055555556,0.122222222,0.0,1.0,May,2,6,1,2,Returning_Visitor,1,no
0,0.0,0,0.0,15,1861.5,0.0,0.026666667,0.0,0.0,May,3,3,4,3,Returning_Visitor,0,no
11,1215.333333,0,0.0,26,1090.916667,0.014193548,0.033870968,19.55501935,0.0,May,2,4,7,2,Returning_Visitor,0,no
0,0.0,0,0.0,8,133.0,0.0,0.025,0.0,0.0,May,1,1,1,3,Returning_Visitor,1,no
0,0.0,0,0.0,9,83.0,0.044444444,0.066666667,0.0,0.6,May,2,2,1,2,Returning_Visitor,0,no
1,69.0,0,0.0,25,533.0714286,0.0,0.026923077,0.0,0.0,May,2,2,7,2,Returning_Visitor,0,no
0,0.0,0,0.0,5,72.5,0.0,0.04,0.0,0.0,May,2,6,6,3,Returning_Visitor,0,no
1,4.0,0,0.0,34,652.9238095,0.00625,0.036830357,0.0,1.0,May,1,1,3,4,Returning_Visitor,1,no
0,0.0,0,0.0,11,210.0,0.009090909,0.024242424,0.0,0.0,May,2,2,8,2,Returning_Visitor,0,no
0,0.0,0,0.0,10,466.5,0.0,0.022222222,0.0,0.0,May,1,8,6,6,New_Visitor,0,no
0,0.0,0,0.0,15,183.8333333,0.066666667,0.073333333,0.0,0.8,May,3,2,1,3,Returning_Visitor,0,no
0,0.0,2,193.25,106,5633.538274,0.008878505,0.017232253,0.0,1.0,May,3,2,8,2,Returning_Visitor,1,no
0,0.0,0,0.0,26,1026.75,0.0,0.022222222,0.0,0.2,May,2,2,1,3,Returning_Visitor,0,no
0,0.0,0,0.0,4,118.0,0.05,0.066666667,0.0,0.0,May,1,1,2,3,Returning_Visitor,0,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,3,15,Returning_Visitor,0,no
0,0.0,0,0.0,4,57.0,0.1,0.15,0.0,0.0,May,1,1,3,3,Returning_Visitor,1,no
4,99.5,0,0.0,46,953.0686869,0.0,0.014285714,0.0,0.0,May,1,1,6,4,Returning_Visitor,1,no
0,0.0,0,0.0,5,25.0,0.12,0.16,0.0,0.8,May,2,5,3,6,Returning_Visitor,0,no
7,84.55,0,0.0,48,805.0992979,0.0,0.031196581,8.781144231,0.0,May,2,2,1,2,Returning_Visitor,0,no
0,0.0,0,0.0,9,138.5,0.022222222,0.047619048,0.0,0.6,May,1,1,2,2,Returning_Visitor,0,no
9,381.8666667,1,33.0,38,1190.616667,0.004444444,0.011333333,2.967493333,0.0,May,2,2,1,2,New_Visitor,0,no
8,236.8333333,0,0.0,20,411.3888889,0.00952381,0.016825397,17.39171429,0.0,May,3,2,3,3,Returning_Visitor,1,yes
0,0.0,0,0.0,47,778.7619048,0.042553191,0.051999065,0.0,0.0,May,3,2,6,15,Returning_Visitor,1,no
0,0.0,0,0.0,18,495.0,0.011111111,0.03,0.0,0.8,May,3,2,1,13,Returning_Visitor,0,no
2,22.0,0,0.0,22,512.05,0.04375,0.075277778,0.0,0.6,May,1,1,3,2,Returning_Visitor,0,no
4,109.0,2,34.0,30,1049.833333,0.0125,0.028645833,0.0,0.0,May,2,2,6,4,Returning_Visitor,1,no
2,180.5,0,0.0,12,472.9166667,0.0,0.018181818,0.0,0.0,May,1,1,3,3,New_Visitor,0,no
0,0.0,0,0.0,5,28.33333333,0.04,0.08,0.0,0.0,May,1,8,4,11,Returning_Visitor,1,no
1,58.0,0,0.0,2,7.0,0.0,0.066666667,0.0,0.0,May,3,2,3,19,New_Visitor,1,no
10,118.0,0,0.0,85,2694.833333,0.0,0.001915584,0.0,0.0,May,2,4,3,2,New_Visitor,0,no
9,269.8,0,0.0,112,2478.622727,0.0,0.004005848,60.43385263,0.2,May,2,2,4,3,Returning_Visitor,0,yes
1,15.0,0,0.0,29,1714.4,0.024074074,0.048765432,0.0,0.0,May,2,5,6,4,Returning_Visitor,0,no
0,0.0,0,0.0,46,2213.366667,0.034782609,0.054710145,0.0,1.0,May,3,2,3,13,Returning_Visitor,1,no
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,2,2,1,3,Returning_Visitor,0,no
16,235.25,1,46.66666667,74,3206.193407,0.004819277,0.019399025,10.67331708,0.6,May,2,2,3,1,Returning_Visitor,0,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.2,May,3,2,3,6,Returning_Visitor,0,no
4,98.0,4,216.0,17,1243.5,0.0,0.008695652,32.80852174,0.0,May,1,1,2,2,New_Visitor,0,yes
6,277.1666667,2,900.5,24,1448.333333,0.0,0.003846154,0.0,0.0,May,2,4,4,2,New_Visitor,1,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,2,2,Returning_Visitor,0,no
1,27.0,0,0.0,4,467.0,0.0,0.025,0.0,0.0,May,1,1,1,4,New_Visitor,0,no
0,0.0,0,0.0,6,245.0,0.083333333,0.105555556,0.0,0.8,May,3,2,8,13,Returning_Visitor,0,no
0,0.0,0,0.0,1,504.0,0.0,0.1,0.0,0.0,May,1,1,3,3,Returning_Visitor,0,no
1,76.0,0,0.0,19,1263.333333,0.011764706,0.023529412,60.34235294,0.6,May,2,2,1,3,Returning_Visitor,0,yes
15,1629.333333,3,214.5,112,4509.823016,0.004166667,0.019960276,0.0,0.0,May,4,1,3,3,Returning_Visitor,0,no
0,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,May,2,2,8,3,Returning_Visitor,0,no
6,51.0,0,0.0,26,536.0,0.007407407,0.012345679,0.0,0.0,May,2,2,1,4,Returning_Visitor,0,no
0,0.0,1,78.0,18,570.3333333,0.0,0.015686275,0.0,0.0,May,4,1,1,4,Returning_Visitor,1,no
6,32.5,2,62.5,80,1190.418903,0.005714286,0.027420635,7.530107143,0.8,May,2,2,1,4,Returning_Visitor,0,no
3,154.0,2,107.0,58,1978.214286,0.0,0.000409836,0.0,0.6,May,2,5,3,2,New_Visitor,0,no
4,118.9032258,6,104.5,111,2748.624538,0.005420054,0.006678351,119.6414737,0.0,May,1,1,2,3,Returning_Visitor,0,no
8,192.5555556,1,91.0,109,2926.431962,0.0,0.001851852,12.8915,0.0,May,4,1,1,3,New_Visitor,0,yes
6,107.0,1,10.5,5,39.5,0.0,0.0125,0.0,0.0,May,2,2,1,5,New_Visitor,0,no
9,146.0,0,0.0,49,1592.133333,0.003636364,0.02,3.490036364,0.0,May,2,2,3,4,Returning_Visitor,1,no
5,54.83333333,0,0.0,26,986.9166667,0.0,0.010985222,45.69873563,0.0,May,6,2,4,5,Returning_Visitor,0,no
8,239.8333333,2,33.0,79,2650.408502,0.000766284,0.005632184,0.0,0.0,May,2,4,1,6,Returning_Visitor,0,no
4,210.5,0,0.0,131,2749.058333,0.009090909,0.017682257,8.960896465,0.0,May,2,2,2,1,Returning_Visitor,0,no
6,111.0,0,0.0,13,522.0,0.0,0.011111111,36.65444444,0.0,May,2,2,2,2,New_Visitor,0,yes
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,May,1,2,3,2,Returning_Visitor,0,no
1,7.0,0,0.0,26,933.3333333,0.008,0.028,1.84752,0.0,May,2,2,1,13,Returning_Visitor,0,no
5,827.2,2,48.5,71,3439.733242,0.0,0.014808078,0.0,0.0,May,2,2,1,2,Returning_Visitor,0,no
2,55.0,0,0.0,16,1851.5,0.023529412,0.041176471,0.0,0.0,May,2,5,1,1,Returning_Visitor,0,no
4,73.0,0,0.0,34,1001.166667,0.0,0.017959184,0.0,0.0,May,2,5,4,3,Returning_Visitor,1,no
0,0.0,0,0.0,6,161.0,0.0,0.066666667,0.0,0.2,May,2,2,1,4,Returning_Visitor,0,no
8,186.5,0,0.0,57,1925.102381,0.005,0.0175,23.4154,0.0,May,2,2,3,6,Returning_Visitor,0,no
0,0.0,0,0.0,8,202.3333333,0.0,0.01875,0.0,0.0,May,3,2,1,6,Returning_Visitor,1,no
4,47.0,0,0.0,26,380.1666667,0.0,0.015873016,0.0,0.0,May,4,1,1,1,Returning_Visitor,0,no
0,0.0,1,1.0,93,4324.737073,0.021112782,0.034077383,0.0,1.0,May,3,2,1,5,Returning_Visitor,1,no
0,0.0,0,0.0,2,149.0,0.0,0.1,0.0,0.0,May,1,1,1,3,Returning_Visitor,0,no
0,0.0,0,0.0,36,925.8333333,0.041666667,0.071296296,0.0,0.8,May,2,2,6,13,Returning_Visitor,0,no
0,0.0,0,0.0,4,50.0,0.0,0.075,0.0,0.0,May,2,2,8,4,Returning_Visitor,0,no
1,6.0,0,0.0,2,85.0,0.0,0.066666667,0.0,0.0,May,2,4,1,2,Returning_Visitor,0,no
11,361.4761905,1,68.0,35,625.0856893,0.011149826,0.02195122,6.072158537,0.0,May,2,2,2,2,Returning_Visitor,1,no
2,32.0,0,0.0,7,164.5,0.0,0.008333333,0.0,0.4,May,2,2,1,4,Returning_Visitor,0,no
0,0.0,0,0.0,5,691.0,0.0,0.08,0.0,0.6,May,2,2,2,3,Returning_Visitor,0,no
4,61.0,0,0.0,117,1569.866667,0.003418803,0.011870845,49.95438177,0.0,May,2,2,1,3,Returning_Visitor,0,no
0,0.0,0,0.0,23,1134.5,0.066459627,0.102717391,0.0,0.8,May,2,5,1,11,Returning_Visitor,0,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,3,3,Returning_Visitor,0,no
0,0.0,0,0.0,27,352.0833333,0.014814815,0.022222222,0.0,0.0,May,3,2,3,3,Returning_Visitor,0,no
0,0.0,0,0.0,4,26.0,0.0,0.05,0.0,0.0,May,4,1,1,1,Returning_Visitor,0,no
1,27.0,0,0.0,15,1486.666667,0.0,0.013809524,0.0,0.0,May,1,1,1,1,Returning_Visitor,1,no
0,0.0,0,0.0,18,1360.5,0.016666667,0.040740741,0.0,0.6,May,2,2,6,3,Returning_Visitor,0,no
0,0.0,0,0.0,6,156.0,0.0,0.016666667,0.0,0.2,May,2,2,5,1,Returning_Visitor,0,no
3,204.75,0,0.0,46,1942.933333,0.010119048,0.013333333,0.0,0.0,May,1,1,1,4,Returning_Visitor,0,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,1,3,Returning_Visitor,0,no
0,0.0,0,0.0,5,36.0,0.066666667,0.1,0.0,0.0,May,2,5,3,6,Returning_Visitor,0,no
3,112.0,0,0.0,20,1187.5,0.0,0.016666667,26.8752,0.0,May,2,2,1,4,Returning_Visitor,0,no
1,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,May,1,1,1,2,Returning_Visitor,0,no
6,91.5,0,0.0,9,115.5,0.018181818,0.018181818,0.0,0.0,May,3,2,9,3,Returning_Visitor,1,no
0,0.0,0,0.0,8,463.0,0.0,0.025,0.0,0.0,May,2,2,3,2,Returning_Visitor,0,no
0,0.0,0,0.0,7,76.5,0.007142857,0.066190476,0.0,0.0,May,3,2,1,1,Returning_Visitor,0,no
0,0.0,0,0.0,7,104.3333333,0.085714286,0.092857143,0.0,0.8,May,3,2,6,13,Returning_Visitor,0,no
1,26.0,0,0.0,11,345.1666667,0.022222222,0.008888889,0.0,0.0,May,1,1,4,3,Returning_Visitor,0,no
0,0.0,0,0.0,8,203.0,0.0125,0.0375,0.0,0.0,May,2,2,5,2,Returning_Visitor,1,no
0,0.0,0,0.0,20,869.8,0.011111111,0.033333333,0.0,0.0,May,3,2,4,2,Returning_Visitor,1,no
1,41.0,0,0.0,6,68.5,0.0,0.033333333,0.0,0.4,May,1,1,1,2,Returning_Visitor,0,no
0,0.0,0,0.0,5,74.0,0.0,0.08,0.0,0.8,May,2,2,1,13,Returning_Visitor,0,no
0,0.0,0,0.0,13,421.1666667,0.0,0.028205128,0.0,0.8,May,1,1,1,2,Returning_Visitor,0,no
0,0.0,0,0.0,7,578.2,0.0,0.033333333,58.488,0.0,May,2,5,3,6,Returning_Visitor,1,yes
2,86.0,0,0.0,36,1720.416667,0.0,0.00995086,0.0,0.2,May,2,10,4,1,Returning_Visitor,0,no
0,0.0,0,0.0,8,240.0,0.0,0.028571429,58.788,0.2,May,2,2,3,2,New_Visitor,0,yes
3,249.0,0,0.0,8,1046.5,0.04,0.04,0.0,0.0,May,1,1,6,4,New_Visitor,1,no
5,90.875,1,15.0,58,2153.71859,0.007526882,0.012156298,3.97647235,0.0,May,3,2,1,2,Returning_Visitor,1,no
1,10.0,0,0.0,11,578.0,0.0,0.011688312,0.0,0.0,May,1,2,1,1,Returning_Visitor,0,no
0,0.0,0,0.0,2,130.0,0.0,0.05,0.0,0.0,May,4,1,1,3,Returning_Visitor,0,no
4,14.0,0,0.0,28,341.35,0.007142857,0.028571429,0.0,0.0,May,4,1,2,4,Returning_Visitor,0,no
0,0.0,0,0.0,4,40.5,0.0,0.05,0.0,0.0,May,4,1,1,3,Returning_Visitor,0,no
8,144.5,4,181.7222222,52,2826.790048,0.007258065,0.030060764,0.0,0.0,May,3,2,3,13,Returning_Visitor,1,no
6,211.0,1,58.0,41,2078.666667,0.008333333,0.028125,0.0,0.0,May,2,2,8,6,Returning_Visitor,0,no
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.6,May,2,2,1,3,Returning_Visitor,0,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,1,3,Returning_Visitor,0,no
0,0.0,0,0.0,16,729.0,0.0125,0.040625,0.0,0.0,May,2,4,1,3,Returning_Visitor,0,no
0,0.0,0,0.0,12,354.0,0.0,0.018181818,0.0,0.0,May,2,7,1,2,New_Visitor,1,no
0,0.0,0,0.0,4,104.0,0.0,0.05,0.0,0.0,May,2,10,2,2,Returning_Visitor,0,no
1,6.0,1,7.0,25,591.8928571,0.0,0.020833333,165.6204667,0.0,May,1,1,8,4,Returning_Visitor,1,yes
4,319.0,1,21.5,33,1829.183333,0.0,0.017619048,16.07106667,0.6,May,2,4,7,2,Returning_Visitor,0,yes
2,108.0,0,0.0,8,316.5,0.033333333,0.040740741,0.0,0.0,May,3,2,3,11,Returning_Visitor,1,no
0,0.0,3,341.3333333,59,2946.6,0.003278689,0.007962529,9.380377049,0.0,May,1,1,6,2,Returning_Visitor,1,yes
0,0.0,0,0.0,29,740.5,0.0,0.009315376,0.0,0.0,May,1,1,2,4,Returning_Visitor,0,no
0,0.0,1,0.0,34,4566.238095,0.02047619,0.059220779,0.0,0.8,May,3,2,1,3,Returning_Visitor,0,no
0,0.0,0,0.0,8,56.33333333,0.0,0.0125,0.0,1.0,May,2,2,1,4,Returning_Visitor,1,no
2,50.5,0,0.0,14,689.3833333,0.0,0.013333333,100.7776,0.0,May,2,2,3,2,Returning_Visitor,0,yes
3,30.5,0,0.0,23,422.730303,0.008333333,0.0125,0.0,0.0,May,2,2,1,4,Returning_Visitor,0,no
10,341.4285714,0,0.0,78,2588.077268,0.008333333,0.012068881,2.554071429,0.0,May,3,2,2,6,Returning_Visitor,1,no
3,105.0,0,0.0,34,603.7071429,0.0,0.003714286,14.75710476,0.0,May,1,1,1,3,Returning_Visitor,0,yes
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.2,May,2,2,2,13,Returning_Visitor,0,no
0,0.0,0,0.0,6,600.0,0.0,0.033333333,0.0,0.0,May,1,1,4,3,Returning_Visitor,0,no
0,0.0,0,0.0,8,82.83333333,0.0,0.00625,0.0,0.0,May,1,1,1,4,Returning_Visitor,1,no
5,99.16666667,1,27.0,33,483.2666667,0.002777778,0.009126984,0.0,0.6,May,8,5,1,2,Returning_Visitor,0,no
0,0.0,0,0.0,12,272.6666667,0.0,0.009090909,0.0,0.0,May,3,2,1,4,New_Visitor,0,no
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,2,1,Returning_Visitor,0,no
1,43.0,1,0.0,3,65.0,0.0,0.04,0.0,0.6,May,2,2,1,4,Returning_Visitor,0,no
0,0.0,0,0.0,27,359.0,0.0,0.020512821,0.0,0.0,May,1,1,7,2,Returning_Visitor,1,no
4,204.5,0,0.0,12,159.0,0.0,0.026666667,0.0,0.0,May,1,1,4,2,New_Visitor,1,no
0,0.0,0,0.0,24,676.1666667,0.0,0.008333333,2.705833333,0.0,May,2,2,6,4,Returning_Visitor,1,yes
1,255.0,0,0.0,35,1178.0,0.035294118,0.064705882,0.0,1.0,May,3,2,3,4,Returning_Visitor,1,no
0,0.0,0,0.0,7,76.0,0.0,0.071428571,0.0,0.0,May,2,2,7,3,Returning_Visitor,0,no
2,43.0,0,0.0,17,434.0,0.0,0.010526316,0.0,0.0,May,2,2,6,1,Returning_Visitor,0,no
0,0.0,0,0.0,4,464.6666667,0.0,0.025,0.0,0.6,May,3,2,1,1,Returning_Visitor,0,no
